date,ISIN,ticker,name,Country,event_type,rank_final,rank_prev,ric
2015-11-03,GB00B1FP8915,BBA.L,BFP BBA AVIATION,GB,ADD,504,636,BBA.L
2015-11-03,CH0267291224,SRCG.SW,BVSS Z SUNRISE,CH,DELETE,632,600,SRCG.S
2015-11-03,DK0060477503,TOP.CO,BP TOPDANMARK,DK,DELETE,625,585,TOP.CO
2015-11-03,GRS419003009,OPAr.AT,OPAr. OPAP GR,AT,DELETE,622,599,OPAr.AT
2015-11-03,GB00B3Y2J508,GFRD.L,BYJ A GALLIFORD TRY,GB,DELETE,621,588,GFRD.L
2015-11-03,GB00BLT1Y088,SAGAG.L,BLTY C SAGA,GB,DELETE,607,598,SAGAG.L
2015-11-03,SE0006993986,BETS-B.ST,BXVMY HO BETSSON B SE,SE,DELETE,606,575,BETSb.ST
2015-11-03,GB00BBG9VN75,AVV.L,BBGVN AVEVA GRP,GB,DELETE,603,590,AVV.L
2015-11-03,GB0007365546,CLLN.L,CARILLION,GB,DELETE,602,592,CLLN.L
2015-11-03,GB0004915632,KIE.L,KIER GRP,GB,DELETE,601,594,KIE.L
2015-11-03,CH0126673539,DKSH.SW,BQPM W DKSH HOLDING,CH,DELETE,614,582,DKSH.S
2015-11-03,DE000A0D6554,NDX1.DE,BCF NDXG. BCF NORDEX,DE,ADD,598,631,NDXG.DE
2015-11-03,DE0005565204,DUE.DE,DUEG. DEW DUERR,DE,ADD,594,628,DUEG.DE
2015-11-03,IT0004998065,ANIM.MI,BLLJ G ANIMA HOLDING IT,IT,ADD,593,610,ANIM.MI
2015-11-03,DE0005909006,GBF.DE,GBFG. BILFINGER,DE,ADD,591,632,GBFG.DE
2015-11-03,GB00B2QPKJ12,FRES.L,BQPKJ EB FRESNILLO,GB,ADD,590,648,FRES.L
2015-11-03,AT0000809058,IMFI.VI,IMMOFINANZ,AT,ADD,578,601,IMFI.VI
2015-11-03,ES0184933812,ZOT.MC,ZARDOYA OTIS,ES,ADD,572,604,ZOT.MC
2015-11-03,ES0125220311,ANA.MC,ACCIONA S.A.,ES,ADD,562,608,ANA.MC
2015-11-03,FR0000121147,FGR.PA,FAURECIA,FR,ADD,538,606,EPED.PA
2015-11-03,SE0001493776,AAK.ST,BLCB BI AAK SE,SE,ADD,600,613,AAK.ST
2016-02-01,GRS323003012,EURBr.AT,BYZT Br. EUROBANK ERGASIAS GR EUR,AT,DELETE,611,529,EURBr.AT
2016-02-01,JE00BJT32513,KWE.L,BJT RM KENNEDY WILSON EU.RLST.,GB,DELETE,613,600,KWE.L
2016-02-01,IT0000784196,BPSI.MI,BCA POPOLARE DI SONDRIO,IT,DELETE,618,586,BPSI.MI
2016-02-01,DE0006204407,KU2G.DE,KUG. KUKA AG,DE,DELETE,624,599,KU2G.DE
2016-02-01,NL0010558797,OCI.AS,BDTZK C OCI,NL,DELETE,631,564,OCI.AS
2016-02-01,IT0000068525,SPMI.MI,SAIPEM,IT,DELETE,923,584,SPMI.MI
2016-02-01,GRS003003027,NBGr.AT,BZNMH NBGr. NATIONAL BANK OF GREECE GR,AT,DELETE,671,591,NBGr.AT
2016-02-01,GB00B1QH8P22,SPD.L,BQHP BQHP SPORTS DIRECT INTERNATIONAL,GB,DELETE,677,578,SPD.L
2016-02-01,GB00BZ1G4322,MRON.L,BZG C MELROSE INDUSTRIES,GB,DELETE,858,386,MRON.L
2016-02-01,GB0001859296,BVS.L,BOVIS HOMES GRP,GB,DELETE,609,597,BVS.L
2016-02-01,GB00B0YG1K06,RTN.L,BYGK BYGK RESTAURANT GRP,GB,DELETE,660,592,RTN.L
2016-02-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,DELETE,605,568,GLPG.AS
2016-02-01,IT0001250932,HRA.MI,HERA,IT,ADD,577,634,HRA.MI
2016-02-01,DE0003304002,SOW.DE,SOWG. SOFTWARE,DE,ADD,599,681,SOWG.DE
2016-02-01,FR0000031122,AF.PA,AIR ANCE-KLM,FR,ADD,569,619,AIRF.PA
2016-02-01,CH0267291224,SRCG.SW,BVSS Z SUNRISE,CH,ADD,570,603,SRCG.S
2016-02-01,IT0004965148,MONC.MI,BGLP H MONCLER IT,IT,ADD,575,629,MONC.MI
2016-02-01,DK0060634707,RBREW.CO,BXZX ROYAL UNIBREW DK,DK,ADD,578,621,RBREW.CO
2016-02-01,IT0003849244,CPRI.MI,BBR DAVIDE CAMPARI,IT,ADD,574,611,CPRI.MI
2016-02-01,GB00B2QPKJ12,FRES.L,BQPKJ EB FRESNILLO,GB,ADD,584,612,FRES.L
2016-02-01,JE00B6T5S470,POLYP.L,BTS V POLYMETAL INTERNATIONAL,GB,ADD,593,605,POLYP.L
2016-02-01,GB00BNLPYF73,SPI.L,BNLPYF OJ SPIRE HEALTHCARE GROUP,GB,ADD,595,627,SPI.L
2016-02-01,SE0002683557,LOOM-B.ST,BKKL ES LOOMIS B,SE,ADD,597,610,LOOMb.ST
2016-02-01,DE0007480204,DEQ.DE,QGn. DEUTSCHE OSHOP EUR,DE,ADD,581,606,DEQGn.DE
2016-05-02,GB00B8VZXT93,CRST.L,BVZXT LH CREST NICHOLSON HOLDINGS,GB,DELETE,601,581,CRST.L
2016-05-02,GB0009292243,VCT.L,VICTREX,GB,DELETE,635,583,VCTX.L
2016-05-02,AT0000A18XM4,AMS.SW,BPF AMS AG,CH,DELETE,622,527,AMS.S
2016-05-02,GRS323003012,EURBr.AT,BYZT Br. EUROBANK ERGASIAS GR EUR,AT,DELETE,614,599,EURBr.AT
2016-05-02,CH0000816824,OERL.SW,OC OERLIKON,CH,DELETE,610,585,OERL.S
2016-05-02,GB00B1VYCH82,TCG.L,BVYCH BBLB THOMAS COOK GRP,GB,DELETE,607,596,TCG.L
2016-05-02,GB00B0WMWD03,QQ.L,BWMWD BWMWD QINETIQ GRP,GB,ADD,600,602,QQ.L
2016-05-02,ES0184933812,ZOT.MC,ZARDOYA OTIS,ES,DELETE,612,580,ZOT.MC
2016-05-02,NL0010801007,IMCD.AS,BNCBD E IMCD,NL,ADD,595,620,IMCD.AS
2016-05-02,PTBCP0AM0007,BCP.LS,BCO COMERCIAL PORTUGUES,PT,ADD,586,610,BCP.LS
2016-05-02,GB00B19NKB76,HOME.L,BNKB BNKB HOME RETAIL GRP,GB,ADD,585,601,HOME.L
2016-05-02,NL0009294552,DLL.AS,BZG EH DELTA LLOYD,NL,ADD,581,608,DLL.AS
2016-05-02,SE0007074828,NET-B.ST,BXCCH C NetEnt B SE,SE,ADD,579,611,NETb.ST
2016-05-02,GB00B4YCDF59,TALK.L,BYCDF EB TALKTALK TELECOM GRP,GB,ADD,565,609,TALK.L
2016-05-02,IT0005092165,BMPS.MI,BWXDD BCA MONTE DEI PASCHI DI SIENA,IT,ADD,536,651,BMPS.MI
2016-08-01,CH0012100191,TECN.SW,TECAN,CH,DELETE,605,594,TECN.S
2016-08-01,IT0003261697,AZMT.MI,BM BM AZIMUT HLDG,IT,DELETE,615,587,AZMT.MI
2016-08-01,BE0003822393,ELI.BR,BMF BMF ELIA SYSTEM OPERATOR,BE,DELETE,617,580,ELI.BR
2016-08-01,FI4000074984,VALMT.HE,BHXZT Valmet FI,FI,DELETE,624,599,VALMT.HE
2016-08-01,SE0008212971,NET-B.ST,BYZQG C NetEnt B SE,SE,DELETE,646,568,NETb.ST
2016-08-01,GB00BNLPYF73,SPI.L,BNLPYF OJ SPIRE HEALTHCARE GROUP,GB,DELETE,631,595,SPI.L
2016-08-01,GB00B0744359,ESNT.L,B B Essentra PLC,GB,DELETE,637,591,ESNT.L
2016-08-01,GB0006928617,UTG.L,F UNITE GROUP PLC,GB,DELETE,601,586,UTG.L
2016-08-01,DE000A0D6554,NDX1.DE,BCF NDXG. BCF NORDEX,DE,DELETE,629,600,NDXG.DE
2016-08-01,GB00B132NW22,ASHM.L,BNW BNW ASHMORE GRP,GB,ADD,600,620,ASHM.L
2016-08-01,DE000A0LD2U1,AOXG.DE,BVP AOXG. BVP ALSTRIA OFFICE REIT,DE,DELETE,602,592,AOXG.DE
2016-08-01,LU0569974404,APAM.AS,BCH H APERAM LU,LU,ADD,591,640,APAM.AS
2016-08-01,ES0132105018,ACX.MC,BZVZ ACERINOX,ES,ADD,590,644,ACX.MC
2016-08-01,FR0000071946,ATE.PA,ALTEN,FR,ADD,585,622,LTEN.PA
2016-08-01,IT0000066123,EMII.MI,BCA POPOLARE EMILIA ROMAGNA,IT,ADD,580,603,EMII.MI
2016-08-01,GB0006215205,NEX.L,NATIONAL EXPRESS GRP,GB,ADD,579,606,NEX.L
2016-08-01,GB00B3MBS747,OCDO.L,BMBS S OCADO,GB,ADD,578,610,OCDO.L
2016-08-01,NL0006294274,ENX.PA,BNBNSG F ONEXT EUR,FR,ADD,577,614,ENX.PA
2016-08-01,SE0002683557,LOOM-B.ST,BKKL ES LOOMIS B,SE,ADD,567,607,LOOMb.ST
2016-08-01,SE0001515552,INDT.ST,BLDBX BLDBX INDUTRADE,SE,ADD,599,605,INDT.ST
2016-11-02,NL0006294274,ENX.PA,BNBNSG F ONEXT EUR,FR,DELETE,603,595,ENX.PA
2016-11-02,DE0005565204,DUE.DE,DUEG. DEW DUERR,DE,DELETE,606,579,DUEG.DE
2016-11-02,AT0000809058,IMFI.VI,IMMOFINANZ,AT,DELETE,607,592,IMFI.VI
2016-11-02,GB00B1ZBKY84,MONY.L,BZBKY BZBKY MONEYSUPERMARKET COM GP.,GB,DELETE,623,565,MONY.L
2016-11-02,SE0000872095,SOBIV.ST,BCCH SWEDISH ORPHAN BIOVITRUM SE,SE,DELETE,636,586,SOBIV.ST
2016-11-02,NL0000289213,WEHA.AS,WERELDHAVE,NL,DELETE,615,584,WEHA.AS
2016-11-02,GB00B0N8QD54,BVIC.L,BNQD BNQD BRITVIC,GB,DELETE,617,580,BVIC.L
2016-11-02,ES0184262212,VIS.MC,VISCOFAN,ES,DELETE,614,573,VIS.MC
2016-11-02,IT0004827447,US.MI,BYH UNIPOLSAI,IT,ADD,552,629,US.MI
2016-11-02,IT0001050910,BRBI.MI,BN BREMBO IT,IT,ADD,595,619,BRBI.MI
2016-11-02,DK0010287234,LUN.CO,H. LUNDBECK,DK,ADD,587,601,LUN.CO
2016-11-02,NL0009739416,PTNL.AS,PT .AS POSTNL,NL,ADD,580,610,PTNL.AS
2016-11-02,ES0175438003,PSG.MC,BCLHY PROSEGUR,ES,ADD,578,611,PSG.MC
2016-11-02,GB0003096442,RS1.L,ELECTROCOMPONENTS,GB,ADD,573,606,ECM.L
2016-11-02,IT0000064482,PMII.MI,BCA POPOLARE DI MILANO,IT,ADD,571,637,PMII.MI
2016-11-02,NO0003078800,TGS.OL,BSLC TGS- PEC GEOPHYSICAL NO,NO,ADD,561,623,TGS.OL
2016-11-02,IT0000066123,EMII.MI,BCA POPOLARE EMILIA ROMAGNA,IT,ADD,532,632,EMII.MI
2016-11-02,IT0005002883,BAPO.MI,BKJQS BCO POPOLARE,IT,ADD,514,604,BAPO.MI
2016-11-02,NL0009294552,DLL.AS,BZG EH DELTA LLOYD,NL,ADD,503,615,DLL.AS
2016-11-02,AT0000606306,RBIV.VI,BT BT RAIFFEISEN BANK INTERN IONAL AT,AT,ADD,598,640,RBIV.VI
2017-02-01,DE0006766504,NDA.DE,NAFG. AURUBIS,DE,DELETE,606,592,NAFG.DE
2017-02-01,DE0008303504,TEG.DE,TEGG. TAG IMMOBILIEN AG,DE,DELETE,607,597,TEGG.DE
2017-02-01,GB00B3MBS747,OCDO.L,BMBS S OCADO,GB,DELETE,608,573,OCDO.L
2017-02-01,DE0003304002,SOW.DE,SOWG. SOFTWARE,DE,DELETE,611,590,SOWG.DE
2017-02-01,FR0010918292,TCH.PA,BMMD TECHNICOLOR,FR,DELETE,692,596,TCH.PA
2017-02-01,SE0008374250,FING-B.ST,BDS GR FINGERPRINT CARDS B SE,SE,DELETE,616,549,FINGb.ST
2017-02-01,GB0006215205,NEX.L,NATIONAL EXPRESS GRP,GB,DELETE,625,599,NEX.L
2017-02-01,GB00BMSKPJ95,AAAA.L,BMSKPJ KF AA PLC,GB,DELETE,627,569,AAAA.L
2017-02-01,GB0007973794,SRP.L,SERCO GRP,GB,DELETE,604,595,SRP.L
2017-02-01,SE0007871645,KINDsd-B.ST,BYSYK JQ KINDRED GROUP SE,SE,DELETE,613,554,KINDsdb.ST
2017-02-01,FR0010112524,NXI.PA,BJC BJC NEXITY,FR,DELETE,601,598,NEXI.PA
2017-02-01,FR0000077919,DEC.PA,JCDECAUX,FR,ADD,589,604,JCDX.PA
2017-02-01,FI0009005870,KCR-A.HE,BWFP KONECRANES,FI,ADD,598,620,KCRA.HE
2017-02-01,GB00B1H0DZ51,TCAP.L,BHDZ TP ICAP,GB,ADD,437,737,TCAPI.L
2017-02-01,AT0000A18XM4,AMS.SW,BPF AMS AG,CH,ADD,542,605,AMS.S
2017-02-01,CH0000816824,OERL.SW,OC OERLIKON,CH,ADD,560,606,OERL.S
2017-02-01,NO0003028904,SBST-A.OL,SCHIBSTED GRUPPEN,NO,ADD,580,622,SBSTA.OL
2017-02-01,GB00BZ02MH16,NXGN.L,BZMH NEX GROUP,GB,ADD,547,630,NXGN.L
2017-02-01,SE0000872095,SOBIV.ST,BCCH SWEDISH ORPHAN BIOVITRUM SE,SE,ADD,587,603,SOBIV.ST
2017-02-01,IT0003261697,AZMT.MI,BM BM AZIMUT HLDG,IT,ADD,600,608,AZMT.MI
2017-02-01,GB00B0N8QD54,BVIC.L,BNQD BNQD BRITVIC,GB,ADD,590,621,BVIC.L
2017-02-01,NL0006294274,ENX.PA,BNBNSG F ONEXT EUR,FR,ADD,591,602,ENX.PA
2017-02-01,DE000WCH8881,WCH.DE,BY WCHG. BY WACKER CHEMIE,DE,ADD,581,625,WCHG.DE
2017-05-01,SE0007691613,DOMETIC.ST,BYSXJB OZ DOMETIC GROUP AB SE,SE,DELETE,602,582,DOMETIC.ST
2017-05-01,FR0000120354,VK.PA,BDR VALLOUREC,FR,DELETE,636,594,VLLP.PA
2017-05-01,IE0003864109,GNC.L,IE GREENCORE GROUP,GB,DELETE,628,589,GNC.L
2017-05-01,IT0004827447,US.MI,BYH UNIPOLSAI,IT,DELETE,610,596,US.MI
2017-05-01,DK0060636678,TRYG.CO,BXDZ BLLW TRYG,DK,DELETE,609,600,TRYG.CO
2017-05-01,ES0132105018,ACX.MC,BZVZ ACERINOX,ES,DELETE,603,581,ACX.MC
2017-05-01,IT0005211237,IG.MI,BDZS O ITALGAS IT,IT,DELETE,601,590,IG.MI
2017-05-01,BE0003717312,SOF.BR,SOFINA,BE,DELETE,611,595,SOF.BR
2017-05-01,FR0010112524,NXI.PA,BJC BJC NEXITY,FR,ADD,595,604,NEXI.PA
2017-05-01,SE0000106205,PEAB-B.ST,PEAB B,SE,ADD,593,610,PEABb.ST
2017-05-01,NL0006294274,ENX.PA,BNBNSG F ONEXT EUR,FR,ADD,592,603,ENX.PA
2017-05-01,GB00BYYTFB60,HSV.L,BYYTFB HOMESERVE,GB,ADD,582,630,HSV.L
2017-05-01,GB00BYX91H57,JD.L,BYXH TQ JD SPORTS FASHION,GB,ADD,577,611,JD.L
2017-05-01,FI0009013429,CGCBV.HE,BML BML CARGOTEC CORPORATION,FI,ADD,575,613,CGCBV.HE
2017-05-01,GB0000608009,ATKW.L,WS ATKINS,GB,ADD,510,608,ATKW.L
2017-05-01,ES0184262212,VIS.MC,VISCOFAN,ES,ADD,598,628,VIS.MC
2017-08-01,DE0007257503,CECG.DE,CECG. CECONOMY,DE,DELETE,713,346,CECG.DE
2017-08-01,FR0010112524,NXI.PA,BJC BJC NEXITY,FR,DELETE,624,583,NEXI.PA
2017-08-01,SE0000117970,NCC-B.ST,NCC B,SE,DELETE,621,580,NCCb.ST
2017-08-01,GB0000282623,AMFW.L,AMEC FOSTER WHEELER,GB,DELETE,609,588,AMFW.L
2017-08-01,DK0010234467,FLS.CO,FLSMIDTH & COMPANY,DK,DELETE,602,577,FLS.CO
2017-08-01,GB00B0LCW083,HIK.L,BLCW BLCW HIKMA PHARMACEUTICALS,GB,DELETE,603,585,HIK.L
2017-08-01,IT0005252728,BRBI.MI,BF BN BREMBO IT,IT,ADD,596,603,BRBI.MI
2017-08-01,GB00B7FC0762,NMC.L,BFC SP NMC HEALTH,GB,ADD,594,602,NMC.L
2017-08-01,NL0000852523,TWKNc.AS,BWFDQ L TKH GROUP,NL,ADD,584,607,TWKNc.AS
2017-08-01,IT0003261697,AZMT.MI,BM BM AZIMUT HLDG,IT,ADD,576,606,AZMT.MI
2017-08-01,CH0102659627,GAMH.SW,BWHVV GAM,CH,ADD,571,617,GAMH.S
2017-11-01,DE0005664809,EVTG.DE,EVTG. DEA EVOTEC,DE,DELETE,603,553,EVTG.DE
2017-11-01,IT0000066123,EMII.MI,BPER Banca,IT,DELETE,658,582,EMII.MI
2017-11-01,GB00B4Y7R145,CURY.L,BYR DIXONS CARPHONE,GB,DELETE,618,569,DC.L
2017-11-01,FI0009013429,CGCBV.HE,BML BML CARGOTEC CORPORATION,FI,DELETE,615,590,CGCBV.HE
2017-11-01,CH0008837566,ALLN.SW,ALLREAL HLDG,CH,DELETE,613,594,ALLN.S
2017-11-01,SE0000872095,SOBIV.ST,BCCH SWEDISH ORPHAN BIOVITRUM SE,SE,DELETE,612,595,SOBIV.ST
2017-11-01,IT0005252140,SPMI.MI,BDZZRW SAIPEM,IT,DELETE,611,598,SPMI.MI
2017-11-01,JE00BYVQYS01,IWG.L,BYVQYS IWG PLC,GB,DELETE,675,543,IWG.L
2017-11-01,DK0060495240,SIM.CO,BBCRN B SIMCORP DK,DK,DELETE,604,597,SIM.CO
2017-11-01,CH0102659627,GAMH.SW,BWHVV GAM,CH,DELETE,601,599,GAMH.S
2017-11-01,DE0005408116,ARLG.DE,ARLG. AAREAL BANK,DE,DELETE,605,589,ARLG.DE
2017-11-01,DK0060634707,RBREW.CO,BXZX ROYAL UNIBREW DK,DK,ADD,597,617,RBREW.CO
2017-11-01,IT0005010423,CERV.MI,BNGN I Cerved Information Solutions IT,IT,ADD,595,627,CERV.MI
2017-11-01,DE0008303504,TEG.DE,TEGG. TAG IMMOBILIEN AG,DE,ADD,594,602,TEGG.DE
2017-11-01,CH0225173167,CMBN.SW,BFSSBH X CEMBRA MONEY BANK,CH,ADD,593,601,CMBN.S
2017-11-01,DK0060738599,WDH.CO,BZRF WILLIAM DEMANT,DK,ADD,589,624,WDH.CO
2017-11-01,GB00B0HZPV38,KAZ.L,BHZPV BHZPV KAZ MINERALS PLC,GB,ADD,587,603,KAZ.L
2017-11-01,GB0009457366,DMGOa.L,DAILY MAIL & GENERAL TRUST,GB,ADD,583,606,DMGOa.L
2017-11-01,IT0001078911,ITPG.MI,PG.MI ITE INTERPUMP GRP IT,IT,ADD,574,605,ITPG.MI
2017-11-01,CH0002432174,BUCN.SW,BZBW BZBW BU ER INDUSTRIES,CH,ADD,570,613,BUCN.S
2017-11-01,DK0060591204,AMBU-B.CO,BTLZQ AMBU B DK,DK,ADD,567,637,AMBUb.CO
2018-02-01,DK0060636678,TRYG.CO,BXDZ BLLW TRYG,DK,DELETE,603,571,TRYG.CO
2018-02-01,GB0007990962,SHB.L,SHAFTESBURY,GB,DELETE,605,586,SHB.L
2018-02-01,GB00BZ02MH16,NXGN.L,BZMH NEX GROUP,GB,DELETE,608,599,NXGN.L
2018-02-01,SE0000455057,BALD-B.ST,BLCF RY FASTIGHETS BALDER B SE,SE,DELETE,610,589,BALDb.ST
2018-02-01,GB00B23K0M20,CPI.L,BKM CAPITA GRP,GB,DELETE,766,474,CPI.L
2018-02-01,GB0006834344,INTUP.L,Intu Properties PLC,GB,DELETE,625,581,INTUP.L
2018-02-01,CH0043238366,ARYN.SW,BVJC EY ARYZTA,CH,DELETE,634,473,ARYN.S
2018-02-01,SE0000109290,HOLM-B.ST,HOLMEN B,SE,DELETE,602,579,HOLMb.ST
2018-02-01,GB00B62G9D36,CAPCC.L,BGD EB CAPITAL & COUNTIES PROPERTIES,GB,DELETE,611,582,CAPCC.L
2018-02-01,NL0000852523,TWKNc.AS,BWFDQ L TKH GROUP,NL,DELETE,601,600,TWKNc.AS
2018-02-01,GB00B1ZBKY84,MONY.L,BZBKY BZBKY MONEYSUPERMARKET COM GP.,GB,DELETE,616,597,MONY.L
2018-02-01,DE0005470306,EVD.DE,EVDG. DEW CTS EVENTIM,DE,ADD,595,601,EVDG.DE
2018-02-01,BE0003717312,SOF.BR,SOFINA,BE,ADD,594,608,SOF.BR
2018-02-01,IT0005010423,CERV.MI,BNGN I Cerved Information Solutions IT,IT,ADD,588,606,CERV.MI
2018-02-01,SE0001515552,INDT.ST,BLDBX BLDBX INDUTRADE,SE,ADD,587,616,INDT.ST
2018-02-01,IT0001078911,ITPG.MI,PG.MI ITE INTERPUMP GRP IT,IT,ADD,577,610,ITPG.MI
2018-02-01,SE0000872095,SOBIV.ST,BCCH SWEDISH ORPHAN BIOVITRUM SE,SE,ADD,569,650,SOBIV.ST
2018-02-01,FR0000071946,ATE.PA,ALTEN,FR,ADD,568,625,LTEN.PA
2018-02-01,LU0569974404,APAM.AS,BCH H APERAM LU,LU,ADD,567,603,APAM.AS
2018-02-01,DE000A161N30,GLJ.DE,BYRKP GLJn. GRENKE N,DE,ADD,549,620,GLJn.DE
2018-02-01,BE0003877942,ABLX.BR,BW Y ABLYNX BE,BE,ADD,452,727,ABLX.BR
2018-02-01,IT0003540470,YNAP.MI,BYCW EI Yoox Net-A-Porter Group,IT,ADD,596,692,YNAP.MI
2018-05-01,SE0000202624,GETI-B.ST,GETINGE B,SE,DELETE,683,599,GETIb.ST
2018-05-01,SE0000652216,ICA-A.ST,BS ES ICA GRUPPEN,SE,DELETE,616,560,ICAA.ST
2018-05-01,DE000BFB0019,B4B.DE,BDQT BB. METRO AG,DE,DELETE,614,536,B4B.DE
2018-05-01,CH0002432174,BUCN.SW,BZBW BZBW BU ER INDUSTRIES,CH,DELETE,611,554,BUCN.S
2018-05-01,CH0267291224,SRCG.SW,BVSS Z SUNRISE,CH,DELETE,601,581,SRCG.S
2018-05-01,DE0005565204,DUE.DE,DUEG. DEW DUERR,DE,DELETE,610,565,DUEG.DE
2018-05-01,GB0009697037,BAB.L,BABCOCK INTERNATIONAL,GB,ADD,589,622,BAB.L
2018-05-01,CH0012100191,TECN.SW,TECAN,CH,ADD,585,605,TECN.S
2018-05-01,ES0115056139,BME.MC,BS BS BOLSAS Y MERCADOS PANOLES ES,ES,ADD,584,604,BME.MC
2018-05-01,SE0007074281,HPOL-B.ST,BXBZB MT HEXPOL B SE,SE,ADD,574,627,HPOLb.ST
2018-05-01,NO0003078800,TGS.OL,BSLC TGS- PEC GEOPHYSICAL NO,NO,ADD,503,602,TGS.OL
2018-05-01,SE0000455057,BALD-B.ST,BLCF RY FASTIGHETS BALDER B SE,SE,ADD,595,610,BALDb.ST
2018-11-01,GB00BYX91H57,JD.L,BYXH TQ JD SPORTS FASHION,GB,DELETE,603,590,JD.L
2018-11-01,DK0010234467,FLS.CO,FLSMIDTH & COMPANY,DK,DELETE,604,580,FLS.CO
2018-11-01,SE0000202624,GETI-B.ST,GETINGE B,SE,DELETE,606,585,GETIb.ST
2018-11-01,FR0011981968,WLN.PA,BNFWR H WORLDLINE,FR,DELETE,608,573,WLN.PA
2018-11-01,GB0030232317,PAGE.L,PAGEGROUP PLC,GB,DELETE,615,596,PAGE.L
2018-11-01,SE0007691613,DOMETIC.ST,BYSXJB OZ DOMETIC GROUP AB SE,SE,DELETE,622,574,DOMETIC.ST
2018-11-01,FR0012757854,SPIE.PA,BYZFYS F SPIE,FR,DELETE,632,577,SPIE.PA
2018-11-01,DE0005470306,EVD.DE,EVDG. DEW CTS EVENTIM,DE,DELETE,627,597,EVDG.DE
2018-11-01,GB00B53P2009,JUP.L,BP EB JUPITER FUND MANAGEMENT,GB,DELETE,646,600,JUP.L
2018-11-01,DE000WAF3001,WAFGn.DE,BYY WAFGn. SILTRONIC,DE,DELETE,658,582,WAFGn.DE
2018-11-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,DELETE,675,571,SOPR.PA
2018-11-01,CH0311864901,VACN.SW,BYZWMR VAT GROUP AG,CH,DELETE,601,598,VACN.S
2018-11-01,DE000A13SX22,HLE.DE,BSHYK HLE. DEGC HELLA,DE,DELETE,625,593,HLE.DE
2018-11-01,PTBCP0AM0015,BCP.LS,BZCNN BCO COMERCIAL PORTUGUES,PT,ADD,600,606,BCP.LS
2018-11-01,SE0006422390,THULE.ST,BSQXJ BL THULE GROUP SE,SE,DELETE,629,587,THULE.ST
2018-11-01,DE000A2GS401,SOWGn.DE,BFWX SOWGn. SOFTWARE,DE,ADD,597,631,SOWGn.DE
2018-11-01,JE00B6T5S470,POLYP.L,BTS V POLYMETAL INTERNATIONAL,GB,ADD,537,615,POLYP.L
2018-11-01,NO0003096208,LSG.OL,BN LEROY SEAFOOD GROUP NO,NO,ADD,547,620,LSG.OL
2018-11-01,FR0000120966,BB.PA,BIC,FR,ADD,556,608,BICP.PA
2018-11-01,CH0008837566,ALLN.SW,ALLREAL HLDG,CH,ADD,598,622,ALLN.S
2018-11-01,DK0060477503,TOP.CO,BP TOPDANMARK,DK,ADD,584,638,TOP.CO
2018-11-01,DE000A0LD2U1,AOXG.DE,BVP AOXG. BVP ALSTRIA OFFICE REIT,DE,ADD,585,613,AOXG.DE
2018-11-01,FR0000125585,CASP.PA,CASINO GUICHARD,FR,ADD,578,630,CASP.PA
2018-11-01,GB00B4Y7R145,CURY.L,BYR DIXONS CARPHONE,GB,ADD,590,623,DC.L
2018-11-01,GB00BF5H9P87,GPE.L,BFHP GREAT PORTLAND ESTATES,GB,ADD,591,640,GPOR.L
2018-11-01,SE0002683557,LOOM-B.ST,BKKL ES LOOMIS B,SE,ADD,593,616,LOOMb.ST
2018-11-01,CH0011795959,DOKA.SW,dormakaba,CH,ADD,596,619,DOKA.S
2018-11-01,GB0006215205,NEX.L,NATIONAL EXPRESS GRP,GB,ADD,587,629,NEX.L
2019-02-01,CH0015251710,BCVN.SW,BANQUE CANTONALE VAUDOISE,CH,DELETE,601,587,BCVN.S
2019-02-01,DE0005545503,DRIG.DE,DRIG. DEW & Drillisch,DE,DELETE,646,539,DRIG.DE
2019-02-01,LU0061462528,RRTL.DE,BBK RRTL. RTL GRP LU,DE,DELETE,612,591,RRTL.DE
2019-02-01,PLLOTOS00025,LTSP.WA,BBZ BBZ GRUPA LOTOS PL,,DELETE,605,596,LTSP.WA
2019-02-01,DE0005158703,BC8G.DE,BCG. BECHTLE,DE,DELETE,604,578,BC8G.DE
2019-02-01,SE0011090018,HOLM-B.ST,BDQQQ HOLMEN B,SE,DELETE,602,600,HOLMb.ST
2019-02-01,ES0125220311,ANA.MC,ACCIONA S.A.,ES,ADD,599,609,ANA.MC
2019-02-01,IT0004056880,AMPF.MI,BNJ D AMPLIFON IT,IT,ADD,591,602,AMPF.MI
2019-02-01,FI0009005870,KCR-A.HE,BWFP KONECRANES,FI,ADD,587,606,KCRA.HE
2019-02-01,GB00BBG9VN75,AVV.L,BBGVN AVEVA GRP,GB,ADD,578,605,AVV.L
2019-02-01,DE0006452907,NEM.DE,NEKG. NEMETSCHEK,DE,ADD,575,604,NEKG.DE
2019-02-01,SE0000202624,GETI-B.ST,GETINGE B,SE,ADD,557,610,GETIb.ST
2019-02-01,GB00BYX91H57,JD.L,BYXH TQ JD SPORTS FASHION,GB,ADD,551,636,JD.L
2019-02-01,AT0000641352,CAIV.VI,CA IMMOBILIEN ANLAGEN,AT,ADD,594,607,CAIV.VI
2019-05-01,GB00BJQZC279,DMGOa.L,BJQZC DAILY MAIL & GENERAL TRUST,GB,DELETE,809,586,DMGOa.L
